time,lat,lng,accuracy,altitude,speed,satellites in view,satellites in use
2524680,12.9165864,77.6099141,9,821,0,28,10
2525711,12.9165864,77.6099141,9,821,0,28,10
2526688,12.9165863,77.6099141,9,821,0,28,10
2527685,12.9165864,77.6099141,9,821,0,28,10
2528681,12.9165864,77.6099141,9,821,0,28,10
2529684,12.9165864,77.6099142,9,821,0,28,10
2530681,12.9165864,77.6099142,9,821,0,28,10
2531680,12.9165864,77.6099142,9,821,0,28,10
2532733,12.9165863,77.6099142,9,821,0,28,10
2533811,12.9165863,77.6099142,9,821,0,28,10
2534781,12.9165862,77.6099141,9,821,0,28,10
2535835,12.9165862,77.6099141,9,821,0,28,10
2536886,12.9165861,77.609914,9,821,0,28,10
2537927,12.916586,77.6099139,9,821,0,28,10
2538887,12.9165859,77.6099139,9,821,0,28,10
2539933,12.9165858,77.6099138,9,821,0,28,10
2540984,12.9165857,77.6099138,9,821,0,28,10
2542027,12.9165856,77.6099138,9,821,0,28,10
2543041,12.9165856,77.6099138,9,821,0,28,10
2544036,12.9165855,77.6099138,9,821,0,28,10
2545034,12.9165855,77.6099139,9,821,0,28,10
2546182,12.9165855,77.6099138,9,821,0,28,10
2547183,12.9165855,77.6099139,9,821,0,28,10
2548234,12.9165855,77.6099138,9,821,0,28,10
2549130,12.9165855,77.6099138,10,821,0,28,10
2550155,12.9165855,77.6099138,10,821,0,28,10
2551141,12.9165856,77.6099138,10,821,0,28,10
2552134,12.9165856,77.6099138,10,821,0,28,10
2553182,12.9165855,77.6099139,10,821,0,28,10
2554222,12.9165855,77.6099139,10,821,0,28,10
2555183,12.9165855,77.6099139,10,821,0,28,10
2556241,12.9165856,77.6099139,10,821,0,28,10
2557234,12.9165856,77.6099139,10,821,0,28,10
2558277,12.9165867,77.6099528,10,821,4.58,28,10
2559235,12.916592,77.6100482,11,822,5.1,28,10
2560233,12.9165926,77.6101065,11,823,5.57,28,10
2561235,12.9166264,77.6101757,12,823,6.2,28,11
2562272,12.9166268,77.6102407,13,823,6.54,28,10
2563234,12.916676,77.610293,13,824,7.26,28,10
2564283,12.9166183,77.6104191,14,822,8.42,28,10
2565286,12.9166193,77.6105087,14,822,8.84,28,10
2566325,12.9166473,77.6106148,17,820,8.98,28,10
2567334,12.9166078,77.6107225,15,822,9.53,28,10
2568381,12.9166203,77.6108131,16,821,9.8,28,10
2569383,12.9166219,77.610916,17,821,10.15,28,10
2570474,12.9166118,77.611016,15,821,10.04,28,10
2571435,12.9166278,77.6111204,14,821,10.42,28,10
2572482,12.9167598,77.6111907,16,821,9.38,28,10
2573487,12.9167295,77.6112763,15,820,8.34,28,10
2574521,12.916683,77.6113614,16,819,7.9,28,10
2575483,12.9166498,77.6114211,15,820,6.16,28,10
2576536,12.9166052,77.6114763,15,819,5.19,28,10
2577533,12.9165116,77.6115354,14,819,5.45,28,10
2578610,12.9165103,77.6115518,14,820,3.48,28,10
2579580,12.9164934,77.6115294,12,822,1.36,28,10
2580581,12.9164886,77.611534,12,823,0.76,28,10
2581636,12.9164919,77.6115482,11,822,0.37,28,9
2582715,12.9164986,77.6115505,12,822,0.27,28,9
2583680,12.9164935,77.6115433,12,823,0.24,28,9
2584682,12.9164935,77.6115433,12,823,0.24,28,9
2585680,12.9165296,77.6115466,11,821,0,28,9
2586707,12.916535,77.6115443,11,820,0,28,9
2587733,12.9165508,77.6115509,11,820,0,28,9
2588781,12.9165492,77.611548,10,820,0,28,9
2589781,12.9165449,77.6115461,10,821,0,28,9
2590782,12.9165436,77.6115443,10,821,0,28,9
2591782,12.9165484,77.6115406,10,820,0,28,9
2592835,12.9165432,77.6115418,10,821,0,28,9
2593838,12.9165457,77.6115473,10,821,0,28,9
2594860,12.9165485,77.6115457,10,821,0,28,9
2595831,12.9165474,77.6115513,10,821,0,28,9
2596833,12.9165446,77.6115557,10,822,0,28,9
2597839,12.9165456,77.6115573,10,822,0,28,9
2598855,12.9165456,77.6115578,10,822,0,28,9
2599834,12.9165458,77.6115577,10,822,0,28,9
2600883,12.9165457,77.6115576,10,822,0,28,9
2601887,12.9165457,77.6115573,11,822,0,28,9
2602974,12.9165456,77.6115583,11,822,0,28,9
2603990,12.9165456,77.6115587,11,822,0,28,9
2604984,12.9165456,77.6115587,11,822,0,28,9
2606040,12.9165456,77.6115587,12,822,0,28,9
2607086,12.9165457,77.6115587,12,822,0,28,9
2608036,12.9165457,77.6115587,12,822,0,28,9
2609083,12.9165457,77.6115586,13,822,0,28,9
2610085,12.9165457,77.6115586,13,822,0,28,9
2611173,12.9165458,77.6115588,13,822,0,28,9
2612134,12.9165457,77.6115588,14,822,0,28,9
2613136,12.9165458,77.6115587,14,822,0,28,9
2614183,12.9165458,77.6115589,14,822,0,28,9
2615223,12.9165459,77.611559,14,822,0,28,9
2616184,12.9165459,77.611559,13,822,0,28,9
2617184,12.9165459,77.6115591,13,822,0,28,9
2618187,12.916546,77.6115591,13,822,0,28,10
2619224,12.916546,77.6115591,12,821,0,28,10
2620242,12.916546,77.6115592,12,822,0,28,10
2621234,12.916546,77.6115592,12,822,0,28,10
2622235,12.916546,77.6115593,12,822,0,28,10
2623279,12.916546,77.6115591,11,822,0,28,10
2624284,12.9165459,77.6115592,11,822,0,28,10
2625336,12.916546,77.6115593,10,822,0,28,10
2626336,12.916546,77.6115591,10,822,0,28,10
2627379,12.9165461,77.6115589,10,822,0,28,10
2628334,12.9165499,77.6115937,9,822,1.01,28,10
2629336,12.9165357,77.6116018,9,823,1.24,28,10
2630335,12.916541,77.611622,9,824,2.19,28,10
2631375,12.9165454,77.6116519,10,825,3.13,28,10
2632380,12.9165479,77.611693,10,823,3.99,28,10
2633381,12.9165535,77.6117345,10,823,4.23,28,10
2634387,12.9165607,77.6117797,11,824,4.41,28,10
2635483,12.916568,77.6118243,11,825,4.44,28,10
2636445,12.9165752,77.6118703,12,824,4.6,28,10
2637438,12.9165832,77.6119184,12,824,4.7,28,10
2638435,12.9165945,77.6119623,13,825,4.45,28,10
2639477,12.9165966,77.6120135,13,825,4.8,28,10
2640486,12.9165931,77.6120633,14,824,4.53,28,10
2641484,12.916581,77.6120881,13,824,2.6,28,10
2642533,12.9165635,77.6121204,13,821,2.48,28,10
2643596,12.9165635,77.6121204,13,821,2.48,28,10
2644580,12.916563,77.6121357,13,819,2.39,28,10
2645581,12.9165767,77.6121865,13,820,3.39,28,10
2646634,12.9165836,77.6122209,13,821,3.7,28,10
2647668,12.9165939,77.6122553,13,821,3.44,28,10
2648634,12.9165939,77.6122553,13,821,3.44,28,10
2649634,12.9165833,77.6123286,13,821,3.26,28,10
2650632,12.9165692,77.6123631,12,822,3.15,28,10
2651706,12.9165576,77.612395,12,821,2.78,28,10
2652680,12.9165422,77.6124244,12,821,2.84,28,10
2653680,12.9165422,77.6124244,12,821,2.84,28,10
2654681,12.9165341,77.6124671,12,822,2.14,28,10
2655680,12.9165403,77.6124737,11,823,1.35,28,10
2656681,12.9165428,77.6124765,12,823,1.15,28,10
2657681,12.9165522,77.6124647,12,822,0.57,28,10
2658687,12.9165532,77.6124579,12,821,0.64,28,10
2659682,12.9165532,77.6124579,12,821,0.64,28,10
2660732,12.9165505,77.6124545,13,821,0.8,28,10
2661733,12.9165571,77.6124574,13,821,0.96,28,10
2662780,12.9165631,77.6124589,13,821,0.71,28,10
2663804,12.9165589,77.6124608,12,819,0.79,28,10
2664780,12.9165535,77.6124623,11,817,0.47,28,10
2665781,12.9165463,77.6124638,11,818,0.55,28,9
2666780,12.9165406,77.6124638,11,819,0,28,9
2667782,12.9165279,77.6124588,10,819,0,28,9
2668780,12.9165242,77.6124555,10,819,0,28,9
2669786,12.9165245,77.6124523,10,820,0,28,9
2670833,12.9165257,77.6124484,10,819,0,28,9
2671877,12.9165291,77.6124477,10,819,0,28,9
2672833,12.9165322,77.612448,11,819,0,28,9
2673830,12.9165357,77.6124514,11,818,0,28,9
2674832,12.9165366,77.6124536,12,818,0,28,9
2675857,12.9165375,77.6124557,12,819,0,28,9
2676832,12.9165372,77.6124574,12,819,0,28,9
2677831,12.9165382,77.6124579,12,819,0,28,9
2678831,12.9165395,77.6124583,12,820,0,28,9
2679869,12.9165397,77.6124585,12,819,0,28,9
2680884,12.9165398,77.6124586,11,819,0,28,9
2681934,12.9165399,77.6124586,11,819,0,28,9
2682932,12.91654,77.6124586,10,818,0,28,9
2683970,12.91654,77.6124586,10,818,0,28,9
2684983,12.91654,77.6124587,10,818,0,28,9
2685987,12.9165401,77.6124587,10,818,0,28,9
2687038,12.9165402,77.6124587,10,818,0,28,9
2688081,12.9165402,77.6124587,10,819,0,28,9
2689035,12.9165403,77.6124587,10,819,0,28,9
2690034,12.9165405,77.6124588,10,819,0,28,9
2691033,12.9165406,77.6124588,10,818,0,28,9
2692080,12.9165407,77.6124588,10,818,0,28,9
2693083,12.9165407,77.6124588,11,818,0,28,9
2694087,12.9165407,77.6124588,10,818,0,28,9
2695132,12.9165407,77.6124588,10,818,0,28,9
2696172,12.9165407,77.6124588,10,818,0,28,9
2697183,12.9165408,77.6124588,10,818,0,28,9
2698182,12.9165408,77.6124588,10,818,0,28,9
2699187,12.9165408,77.6124588,10,818,0,28,9
2700222,12.9165408,77.6124588,10,818,0,28,9
2701185,12.9165405,77.6124588,11,818,0,28,9
2702237,12.9165405,77.6124588,11,818,0,28,9
2703237,12.9165404,77.6124589,11,818,0,28,9
2704277,12.9165404,77.6124589,11,818,0,28,9
2705233,12.9165404,77.6124589,11,818,0,28,9
2706286,12.9165404,77.6124589,10,820,0,28,9
2707285,12.9165404,77.6124589,10,819,0,28,9
2708371,12.9165404,77.6124589,10,820,0,28,9
2709335,12.9165404,77.6124591,9,819,0,28,9
2710383,12.9165404,77.6124593,9,819,0,28,9
2711382,12.9165415,77.6124815,9,819,2.1,28,9
2712431,12.9165434,77.6125082,9,816,2.62,27,9
2713433,12.9165437,77.6125424,9,818,3.37,28,9
2714432,12.9165441,77.6125807,9,818,3.43,28,9
2715435,12.9165459,77.6126219,9,817,3.42,28,9
2716472,12.9165464,77.6126603,9,817,3.29,28,9
2717485,12.9165458,77.6126996,9,817,3.59,29,9
2718534,12.9165421,77.6127422,9,817,4.11,29,9
2719532,12.9165393,77.6127897,10,819,4.73,29,9
2720572,12.916535,77.6128721,9,819,5.41,29,10
2721533,12.9165649,77.6129641,10,816,5.93,29,10
2722582,12.9165694,77.6130241,10,816,5.27,29,10
2723580,12.9165694,77.6130241,10,816,5.27,29,10
2724628,12.916581,77.6130672,9,817,4.79,29,10
2725582,12.9165678,77.6131087,9,818,4.43,29,10
2726583,12.9165702,77.6131322,10,819,3.92,29,10
2727632,12.9165695,77.6131782,10,820,2.25,29,10
2728703,12.9165606,77.6131957,10,820,1.87,29,10
2729682,12.9165655,77.613206,10,820,1.4,29,10
2730682,12.9165655,77.613206,10,820,1.4,29,10
2731684,12.9165964,77.6132133,11,821,1.14,29,10
2732761,12.9166037,77.6132146,11,821,1,29,10
2733785,12.9166117,77.6132216,11,821,1.01,29,10
2734781,12.9166349,77.6132341,12,822,1.68,29,10
2735782,12.9166434,77.6132391,12,821,0.72,29,9
2736868,12.9166449,77.6132411,12,821,0.49,29,9
2737833,12.9166442,77.6132469,13,822,0.64,29,9
2738832,12.9166436,77.6132557,13,822,0.77,29,9
2739882,12.9166307,77.6132673,13,822,1.36,29,9
2740909,12.9166176,77.6132816,13,823,1.34,29,9
2741885,12.9166002,77.6132977,14,823,1.61,29,9
2742883,12.9165741,77.6133125,14,823,1.88,29,9
2743881,12.9165514,77.6133317,13,824,1.99,29,10
2744894,12.9165422,77.6133547,12,823,1.27,29,10
2745933,12.9165349,77.6133722,12,823,1.3,29,10
2746985,12.9165326,77.6133897,12,824,1.21,29,10
2747982,12.9165324,77.6133983,12,824,0.83,29,10
2749026,12.9165311,77.6134013,12,823,0.36,29,10
2750035,12.9165294,77.6134011,12,823,0.32,29,10
2751034,12.9165294,77.6134021,11,824,0.21,29,10
2752033,12.9165285,77.6134047,11,825,0,29,10
2753072,12.9165266,77.6134056,10,825,0.32,29,10
2754033,12.9165223,77.6134055,10,825,0,29,10
2755034,12.9165076,77.6133967,10,824,0,29,10
2756088,12.9164991,77.6133962,10,824,0,28,10
2757175,12.9164937,77.6133949,10,824,0,29,10
2758133,12.916491,77.613393,10,824,0,29,10
2759131,12.9164881,77.6133925,10,824,0,29,10
2760185,12.9164897,77.6133889,10,823,0,29,10
2761272,12.9164896,77.6133872,10,822,0,29,10
2762234,12.9164892,77.6133892,10,822,0,29,10
2763286,12.9164869,77.6133882,10,823,0,29,10
2764282,12.9164832,77.6133884,10,823,0,28,10
2765368,12.9164808,77.6133891,10,823,0,29,10
2766333,12.9164783,77.6133901,10,823,0,29,10
2767335,12.9164774,77.6133905,10,823,0,29,10
2768385,12.916477,77.6133908,10,823,0,29,10
2769423,12.9164769,77.6133909,9,823,0,29,10
2770388,12.9164768,77.613391,9,823,0,29,10
2771430,12.9164768,77.613391,9,823,0,29,10
2772441,12.9164766,77.6133911,9,823,0,29,10
2773524,12.9164764,77.6133911,9,823,0,29,10
2774485,12.9164767,77.6133912,9,823,0,29,10
2775485,12.9164767,77.6133912,9,823,0,28,10
2776486,12.9164767,77.6133912,9,823,0,28,10
2777527,12.916477,77.6133968,9,822,0.45,29,10
2778533,12.9164854,77.6134011,9,821,0.53,29,10
2779533,12.9164935,77.6134025,9,822,0.46,29,10
2780536,12.9165002,77.6134016,9,822,0.45,29,10
2781572,12.9165047,77.6134021,9,822,0.45,29,10
2782533,12.9165133,77.6134082,10,819,0.55,29,10
2783536,12.9165133,77.6134082,10,819,0.55,29,10
2784533,12.9165135,77.6134103,10,819,0.21,29,10
2785577,12.9165087,77.6134115,9,819,0,29,10
2786582,12.9165031,77.6134122,9,819,0,29,10
2787580,12.9165037,77.6134127,9,818,0.67,29,10
2788581,12.9165042,77.6134203,10,819,0.85,29,10
2789617,12.9165042,77.6134203,10,819,0.85,29,10
2790584,12.9165043,77.613446,10,819,1.77,29,10
2791581,12.9165043,77.613446,10,819,1.77,29,10
2792634,12.9165019,77.6134922,10,819,2.89,29,10
2793659,12.9165019,77.6134922,10,819,2.89,29,10
2794630,12.9165133,77.6135722,9,817,4.83,29,10
2795632,12.9165544,77.6136472,9,817,5.01,29,10
2796638,12.9165544,77.6136472,9,817,5.01,29,10
2797717,12.9165409,77.6137086,9,819,2.62,29,10
2798681,12.916536,77.6137494,9,819,2.96,29,10
2799733,12.9165447,77.6137993,9,819,4,29,10
2800732,12.9165361,77.6138361,9,819,3.89,29,10
2801734,12.916539,77.6138582,9,819,3.72,29,10
2802734,12.9165401,77.6139034,10,819,4.08,29,10
2803731,12.9165398,77.6139507,10,819,4.4,29,10
2804741,12.9165548,77.6139973,10,819,4.38,29,10
2805807,12.9165511,77.6140385,10,818,4.06,29,10
2806780,12.9165444,77.6140668,11,818,3.46,29,10
2807781,12.9165494,77.6140875,10,818,2.57,29,10
2808782,12.9165555,77.6141099,10,819,2.25,29,10
2809829,12.9165602,77.6141336,10,817,2.37,29,10
2810785,12.916565,77.6141558,10,819,1.94,29,10
2811833,12.9165664,77.6141734,9,819,1.47,29,10
2812833,12.9165644,77.6141871,9,817,0.97,29,10
2813923,12.91656,77.6141964,10,816,0.79,29,10
2814883,12.9165565,77.6142076,10,816,0.9,29,10
2815933,12.9165518,77.6142202,10,816,0.95,29,10
2816935,12.9165452,77.6142316,10,815,0.81,29,10
2817957,12.9165367,77.6142393,10,816,0.36,29,10
2818984,12.9165283,77.6142484,10,817,0,29,10
2819985,12.9165234,77.6142521,9,817,0,28,10
2820983,12.916521,77.6142546,9,816,0,28,10
2822069,12.9165179,77.6142568,9,816,0,29,10
2823082,12.9165128,77.6142613,9,817,0,29,10
2824092,12.9165099,77.6142633,9,817,0,29,10
2825135,12.9165074,77.6142652,9,817,0,29,10
2826176,12.9165063,77.6142633,9,816,0,29,10
2827133,12.9165068,77.614262,9,816,0,29,10
2828183,12.916506,77.6142608,9,816,0,29,10
2829182,12.9165068,77.6142599,9,815,0,29,10
2830224,12.9165074,77.6142594,9,815,0,29,10
2831241,12.9165067,77.6142589,9,815,0,29,10
2832283,12.9165061,77.6142587,9,815,0,29,10
2833333,12.9165054,77.6142586,9,815,0,29,10
2834371,12.9165051,77.6142584,9,815,0,29,10
2835337,12.9165044,77.6142584,9,815,0,29,10
2836333,12.916504,77.6142585,9,815,0,29,10
2837333,12.9165036,77.614259,9,816,0,29,10
2838427,12.9165034,77.6142593,9,816,0,29,10
2839386,12.9165033,77.6142595,9,816,0,29,10
2840386,12.9165032,77.6142596,9,816,0,29,10
2841434,12.9165032,77.6142598,9,816,0,29,10
2842474,12.9165031,77.6142599,9,816,0,29,10
2843440,12.9165032,77.6142599,9,816,0,29,10
2844481,12.9165032,77.6142599,9,816,0,29,10
2845482,12.9165033,77.6142599,9,816,0,29,10
2846651,12.9165033,77.6142599,9,816,0,29,10
2847570,12.9165033,77.6142599,9,816,0,29,9
2848531,12.9165033,77.6142599,9,816,0,29,9
2849583,12.9165033,77.6142599,9,816,0,29,9
2850581,12.9165034,77.6142599,9,816,0,29,9
2851583,12.9165034,77.6142599,9,816,0,29,9
2852583,12.9165034,77.6142599,9,816,0,29,9
2853587,12.9165034,77.61426,9,816,0,29,9
2854633,12.9165033,77.61426,9,816,0,29,9
2855637,12.9165033,77.61426,9,816,0,29,9
2856683,12.9165034,77.61426,9,816,0,29,9
2857730,12.9165034,77.61426,9,816,0,29,9
2858762,12.9165034,77.61426,9,816,0,29,9
2859781,12.9165034,77.61426,9,816,0,29,9
2860782,12.9165034,77.61426,9,816,0,29,9
2861783,12.9165034,77.61426,9,816,0,29,9
2862837,12.9165034,77.61426,9,816,0,29,9
2863781,12.9165035,77.61426,9,816,0,29,9
2864782,12.9165035,77.61426,9,816,0,29,7
2865781,12.9165035,77.61426,9,816,0,29,7
2866876,12.9165035,77.61426,9,816,0,29,7
2867834,12.9165035,77.61426,9,816,0,29,7
2868831,12.9165035,77.61426,9,816,0,29,7
2869881,12.9165035,77.61426,9,816,0,29,7
2870926,12.9165035,77.61426,9,816,0,29,7
2871881,12.9165035,77.61426,9,816,0,29,7
2872888,12.9165035,77.61426,9,816,0,29,7
2873933,12.9165036,77.61426,9,816,0,29,7
2874965,12.9165049,77.6142656,9,816,0.52,29,7
2875936,12.9165137,77.6142782,9,815,1.34,29,7
2876934,12.9165218,77.6143007,9,815,2.29,29,7
2877935,12.9165297,77.6143353,10,815,3.56,29,7
2878976,12.9165351,77.6143758,10,815,3.91,29,8
2879932,12.9165395,77.6144162,10,816,3.94,29,10
2880931,12.9165414,77.6144491,11,815,3.07,29,10
2881986,12.916544,77.6144731,11,815,2.26,29,10
2883024,12.9165467,77.6144933,11,815,2.24,29,10
2883984,12.9165477,77.6145133,12,814,2.27,29,10
2885033,12.9165472,77.6145355,11,813,2.37,29,10
2886041,12.9165533,77.6145594,11,811,2.6,29,10
2887126,12.9165601,77.6145878,11,810,3.13,29,10
2888081,12.916566,77.6146206,12,810,3.45,29,10
2889081,12.91657,77.6146593,12,809,3.88,29,10
2890083,12.9165766,77.6147036,12,808,4.32,29,10
2891162,12.9165763,77.6147542,12,808,4.94,29,10
2892150,12.9165824,77.6148326,12,807,5.17,29,10
2893186,12.9165732,77.6148791,13,807,4.88,29,10
2894183,12.916596,77.6149237,13,806,4.9,29,10
2895221,12.9165834,77.6149483,12,806,4.03,29,10
2896184,12.9164859,77.6150009,12,805,4.25,29,10
2897181,12.9165637,77.6150071,12,804,2.9,29,10
2898183,12.9165474,77.6150209,12,804,2.17,29,9
2899228,12.9165432,77.6150284,11,805,1.66,29,9
2900233,12.9165161,77.6150416,11,805,1.35,29,9
2901232,12.9165431,77.6150391,11,807,0,29,9
2902233,12.9165301,77.6150512,11,807,0,29,9
2903268,12.9165186,77.6150536,11,808,0,29,9
2904283,12.9165118,77.6150573,11,807,0,29,10
2905333,12.9165144,77.6150543,10,808,0,29,10
2906333,12.9165086,77.6150539,10,808,0,29,10
2907368,12.9165094,77.6150512,10,808,0,29,10
2908338,12.9165124,77.6150503,10,809,0,29,10
2909385,12.9165084,77.6150523,10,809,0,29,10
2910383,12.9164997,77.6150579,10,810,0,29,10
2911477,12.9165047,77.6150606,10,810,0,29,10
2912433,12.9164996,77.6150624,10,811,0,29,10
2913438,12.916498,77.6150638,9,814,0,29,10
2914439,12.9164978,77.6150638,9,813,0,29,10
2915483,12.9164975,77.6150637,9,812,0,28,10
2916433,12.9164966,77.615065,9,812,0,29,10
2917435,12.9164957,77.6150653,9,812,0,29,10
2918442,12.9164952,77.6150655,9,811,0,29,10
2919480,12.9164947,77.6150661,9,811,0,29,8
2920486,12.9164913,77.6150672,9,811,0,29,8
2921484,12.9164882,77.6150682,9,812,0,29,8
2922485,12.9164877,77.615069,9,812,0,29,8
2923525,12.9164883,77.6150687,9,812,0,29,8
2924486,12.9164882,77.6150687,9,812,0,28,8
2925533,12.9164871,77.6150693,9,812,0,29,8
2926588,12.9164801,77.6150717,9,812,0,29,10
2927605,12.9164801,77.6150717,9,812,0,29,10
2928585,12.9164795,77.6150723,9,812,0,29,10
2929630,12.9164734,77.6150741,9,814,0,29,10
2930630,12.9164735,77.6150742,9,813,0,29,10
2931659,12.916473,77.6150744,9,813,0,29,10
2932637,12.9164725,77.6150745,9,813,0,29,10
2933631,12.9164725,77.6150745,9,813,0,29,10
2934680,12.9164683,77.6150763,9,813,0,29,10
2935684,12.9164684,77.6150758,9,813,0,29,10
2936735,12.9164684,77.6150758,9,813,0,29,10
2937731,12.916468,77.615076,9,813,0,29,10
2938732,12.916468,77.615076,9,813,0,29,10
2939812,12.9164678,77.615076,9,813,0,29,10
2940785,12.9164677,77.615076,9,813,0,29,10
2941835,12.9164676,77.6150761,9,813,0,29,10
2942886,12.9164675,77.6150762,9,813,0,29,10
2943917,12.9164674,77.6150763,9,813,0,29,10
2944882,12.9164672,77.6150764,9,813,0,29,10
2945880,12.9164671,77.6150765,9,813,0,29,10
2946886,12.916467,77.6150766,9,813,0,29,10
2947970,12.9164669,77.6150767,9,813,0,29,10
2948933,12.9164668,77.6150768,9,813,0,29,10
2949983,12.9164669,77.6150768,9,813,0,29,10
2950983,12.9164666,77.6150769,9,813,0,29,10
2952022,12.9164664,77.6150771,9,813,0,29,10
2953040,12.9164662,77.6150771,9,813,0,29,10
2954035,12.9164662,77.6150772,9,813,0,29,10
2955036,12.9164661,77.6150773,9,813,0,29,10
2956074,12.9164661,77.6150773,9,813,0,29,10
2957034,12.9164662,77.6150773,9,813,0,29,10
2958033,12.9164663,77.6150773,9,813,0,29,10
2959087,12.9164663,77.6150774,9,813,0,29,10
2960129,12.9164655,77.6150852,9,813,0.22,29,10
2961082,12.9164619,77.6151015,9,814,1.13,29,10
2962084,12.9164646,77.6151143,9,814,1.5,29,10
2963134,12.9164589,77.6151387,9,815,2.4,29,10
2964172,12.9164615,77.6151677,10,813,3.25,29,10
2965132,12.9164645,77.6152356,9,813,5.03,29,10
2966136,12.9164567,77.615289,9,813,5.55,29,10
2967135,12.9164481,77.6153476,9,813,5.98,29,10
2968222,12.9164308,77.6154143,9,814,6.72,29,10
2969184,12.9164133,77.6154834,9,816,7.26,29,10
2970184,12.9164087,77.6155621,10,815,8,29,10
2971185,12.9163801,77.6156552,10,815,8.79,29,10
2972222,12.9163807,77.6157351,11,815,8.86,29,9
2973242,12.9163809,77.6157892,11,816,6.78,29,10
2974233,12.9163375,77.6158769,11,814,7.99,29,10
2975233,12.9163337,77.6159901,11,814,9.76,29,10
2976325,12.9163132,77.6160888,11,813,10.39,29,10
2977332,12.9163422,77.6162095,10,813,11.21,29,10
2978332,12.9163578,77.6163154,10,812,11.32,29,10
2979332,12.91636,77.6164308,10,812,11.06,29,10
2980374,12.9163331,77.6165315,10,811,10.13,29,10
2981337,12.9163047,77.6166185,10,813,8.99,29,10
2982336,12.9162788,77.6166947,10,815,8.05,29,10
2983383,12.9162768,77.6167497,10,813,6.67,29,10
2984426,12.9162885,77.6167877,10,813,5.2,29,10
2985383,12.9162806,77.6168139,9,812,3.91,29,10
2986381,12.9162631,77.6168483,9,812,3.76,29,10
2987382,12.9162653,77.6168642,9,812,2.79,29,10
2988433,12.9162671,77.6168823,9,812,2.68,29,10
2989383,12.9162625,77.6169099,9,811,2.79,29,10
2990385,12.9162593,77.6169301,9,810,2.73,29,10
2991388,12.9162818,77.6169479,10,808,2.91,29,10
2992429,12.9162818,77.6169783,9,807,3.43,29,10
2993384,12.9162807,77.6170196,9,807,3.73,29,10
2994382,12.9162774,77.617053,9,807,3.75,29,10
2995438,12.9162785,77.6170945,9,808,4.3,29,10
2996528,12.9162854,77.6171325,9,811,3.98,29,10
2997487,12.9162936,77.6171711,9,811,4.32,29,10
2998485,12.9163026,77.6172111,9,810,4.26,29,10
2999486,12.9163126,77.6172509,9,809,4.17,29,10
3000511,12.9163198,77.6172908,9,808,4.53,29,10
3001533,12.9163225,77.6173341,9,808,4.8,29,10
3002532,12.9163228,77.6173774,9,806,4.96,29,10
3003534,12.9163214,77.6174268,9,807,5.25,29,10
3004605,12.9163349,77.6174767,9,804,5.62,29,10
3005596,12.9163321,77.6175276,9,808,5.67,29,10
3006585,12.9163326,77.6176236,9,804,4.57,29,10
3007580,12.9163455,77.6176556,9,803,3.94,29,10
3008622,12.9163455,77.6176556,9,803,3.94,29,10
3009630,12.9163426,77.6177048,9,803,2.67,29,10
3010635,12.9163416,77.6177249,9,803,2.43,29,10
3011631,12.9163498,77.6177492,10,803,2.28,29,10
3012666,12.9163498,77.6177492,10,803,2.28,29,10
3013681,12.9163477,77.6177785,10,803,1.33,29,10
3014731,12.9163493,77.6177828,10,803,0.86,29,10
3015786,12.9163462,77.6177859,10,803,0.63,29,10
3016879,12.9163432,77.6177919,10,804,0.62,29,10
3017835,12.9163391,77.6177974,11,805,0.58,29,10
3018832,12.9163402,77.6178031,10,804,0.41,29,10
3019834,12.9163447,77.6178059,11,804,0,29,10
3020859,12.9163463,77.6178078,11,809,0,29,10
3021832,12.9163467,77.6178088,11,808,0,29,8
3022838,12.9163471,77.6178102,11,807,0,29,8
3023838,12.9163447,77.617811,11,807,0,29,8
3024875,12.9163443,77.6178126,10,806,0.27,29,8
3025833,12.9163406,77.6178176,10,806,0.74,29,8
3026881,12.9163419,77.6178259,10,804,1.07,29,8
3027937,12.9163458,77.6178323,11,803,0.82,29,8
3028977,12.9163514,77.6178359,11,803,0.44,29,8
3029982,12.9163587,77.6178305,10,803,0,29,7
3030984,12.9163602,77.6178263,10,803,0,29,7
3031983,12.9163595,77.6178253,10,808,0,29,7
3033074,12.9163592,77.6178259,10,806,0,29,8
3034039,12.9163593,77.617826,10,805,0,29,8
3035083,12.9163557,77.6178265,10,804,0,29,8
3036087,12.9163534,77.6178255,10,804,0,29,8
3037177,12.9163517,77.6178256,10,804,0,29,8
3038134,12.9163507,77.6178262,9,804,0,29,8
3039135,12.9163494,77.6178265,9,803,0,29,8
3040134,12.9163474,77.6178271,9,804,0,29,8
3041171,12.9163455,77.6178276,9,804,0,29,9
3042181,12.9163457,77.6178273,10,803,0,29,9
3043236,12.9163458,77.6178271,10,803,0,29,9
3044235,12.916347,77.6178269,10,803,0,29,9
3045329,12.9163476,77.6178267,10,803,0,29,9
3046283,12.9163462,77.6178269,10,803,0,29,9
3047285,12.9163445,77.6178271,10,804,0,29,9
3048281,12.9163422,77.6178275,10,804,0,29,9
3049292,12.9163392,77.6178281,10,804,0,29,9
3050286,12.9163377,77.6178284,10,804,0,29,9
3051283,12.9163375,77.6178281,9,804,0,29,9
3052337,12.9163373,77.6178281,10,804,0,29,9
3053424,12.9163373,77.617828,9,804,0,29,9
3054433,12.9163423,77.6178307,9,803,0.57,29,9
