ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LIGHT,SOUND,LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time,YYYY-MO-DD HH-MI-SS_SSS
0.1856,0.8188,-9.6379,0,28.914,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,16 / 23,1309528,2018-07-23 23:28:39:486
0.1832,0.8236,-9.6355,0,24.496,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,16 / 23,1310027,2018-07-23 23:28:39:985
0.1844,0.8332,-9.6414,0,36.241,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,16 / 23,1310527,2018-07-23 23:28:40:485
0.182,0.8296,-9.6343,0,25.499,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,16 / 23,1311026,2018-07-23 23:28:40:984
0.1676,0.8212,-9.6403,0,34.408,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,16 / 23,1311527,2018-07-23 23:28:41:485
0.1844,0.8176,-9.6403,0,38.351,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,16 / 23,1312026,2018-07-23 23:28:41:984
0.1856,0.826,-9.6486,0,37.593,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,16 / 23,1312527,2018-07-23 23:28:42:485
0.182,0.832,-9.6558,0,34.759,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,16 / 23,1313027,2018-07-23 23:28:42:985
0.1987,0.8452,-9.6283,0,38.256,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,16 / 23,1313529,2018-07-23 23:28:43:487
0.1927,0.8116,-9.6319,0,35.079,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,16 / 23,1314026,2018-07-23 23:28:43:984
0.1844,0.8332,-9.6426,0,39.096,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,16 / 23,1314529,2018-07-23 23:28:44:487
0.1867,0.8368,-9.6319,0,36.146,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1315026,2018-07-23 23:28:44:984
0.1879,0.8296,-9.645,0,24.597,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1315527,2018-07-23 23:28:45:485
0.1915,0.8308,-9.6355,0,33.224,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1316027,2018-07-23 23:28:45:985
0.182,0.8224,-9.6462,0,37.951,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1316527,2018-07-23 23:28:46:485
0.1903,0.8344,-9.6295,0,33.177,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1317026,2018-07-23 23:28:46:984
0.1939,0.826,-9.6343,0,35.897,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1317527,2018-07-23 23:28:47:485
0.1903,0.8212,-9.6259,0,39.424,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1318027,2018-07-23 23:28:47:985
0.1903,0.8236,-9.6331,0,36.728,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1318528,2018-07-23 23:28:48:486
0.1903,0.8224,-9.6438,0,38.854,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1319027,2018-07-23 23:28:48:985
0.1879,0.8368,-9.6403,0,39.704,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1319527,2018-07-23 23:28:49:485
0.1844,0.8368,-9.6486,0,37.509,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1320027,2018-07-23 23:28:49:985
0.1796,0.8248,-9.6319,0,34.837,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1320527,2018-07-23 23:28:50:485
0.1832,0.8272,-9.6391,0,30.867,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1321027,2018-07-23 23:28:50:985
0.1951,0.8224,-9.6474,0,26.98,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1321527,2018-07-23 23:28:51:485
0.1784,0.8284,-9.645,0,24.2,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1322028,2018-07-23 23:28:51:986
0.1915,0.8296,-9.6319,0,40.02,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1322527,2018-07-23 23:28:52:485
0.1664,0.8224,-9.6355,0,40.016,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1323027,2018-07-23 23:28:52:985
0.1844,0.8212,-9.6223,0,34.929,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1323529,2018-07-23 23:28:53:487
0.1808,0.8284,-9.6355,0,26.383,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1324027,2018-07-23 23:28:53:985
0.1844,0.8188,-9.6426,0,23.373,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1324528,2018-07-23 23:28:54:486
0.1963,0.832,-9.6403,0,28.605,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1325028,2018-07-23 23:28:54:986
0.1832,0.8212,-9.645,0,23.568,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1325527,2018-07-23 23:28:55:485
0.1784,0.8284,-9.6307,0,23.425,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1326027,2018-07-23 23:28:55:985
0.17,0.838,-9.6235,0,24.725,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1326527,2018-07-23 23:28:56:485
0.1832,0.8236,-9.6343,0,33.433,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1327028,2018-07-23 23:28:56:986
0.1903,0.826,-9.6414,0,41.024,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1327527,2018-07-23 23:28:57:485
0.1963,0.8308,-9.6271,0,30.43,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1328026,2018-07-23 23:28:57:984
0.2047,0.8212,-9.6438,0,38.513,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1328529,2018-07-23 23:28:58:487
0.1891,0.8164,-9.6355,0,40.053,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1329026,2018-07-23 23:28:58:984
0.1808,0.8392,-9.6355,0,38.434,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1329527,2018-07-23 23:28:59:485
0.1832,0.814,-9.6271,0,33.735,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1330028,2018-07-23 23:28:59:986
0.1903,0.8607,-9.6438,0,25.952,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1330527,2018-07-23 23:29:00:485
0.1784,0.82,-9.6414,0,26.528,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1331028,2018-07-23 23:29:00:986
0.1832,0.826,-9.6235,0,32.111,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1331527,2018-07-23 23:29:01:485
0.1844,0.8344,-9.645,0,30.441,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1332026,2018-07-23 23:29:01:984
0.1808,0.8356,-9.6379,0,24.645,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1332527,2018-07-23 23:29:02:485
0.1844,0.8296,-9.6403,0,25.434,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1333027,2018-07-23 23:29:02:985
0.1844,0.8356,-9.6331,0,33.42,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1333527,2018-07-23 23:29:03:485
0.1903,0.8356,-9.6331,0,32.537,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1334028,2018-07-23 23:29:03:986
0.1832,0.826,-9.6462,0,25.414,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1334526,2018-07-23 23:29:04:484
0.1856,0.8272,-9.6546,0,32.7,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1335027,2018-07-23 23:29:04:985
0.1867,0.826,-9.6283,0,31.297,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1335527,2018-07-23 23:29:05:485
0.1736,0.832,-9.6355,0,29.568,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1336027,2018-07-23 23:29:05:985
0.1856,0.8128,-9.6271,0,29.147,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1336526,2018-07-23 23:29:06:484
0.1748,0.8727,-9.6391,0,31.67,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1337028,2018-07-23 23:29:06:986
0.2083,0.7733,-9.6498,0,24.395,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1337527,2018-07-23 23:29:07:485
0.1903,0.8164,-9.6235,0,25.418,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1338026,2018-07-23 23:29:07:984
0.1963,0.7901,-9.6223,0,25.412,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1338527,2018-07-23 23:29:08:485
0.1879,0.8188,-9.6199,0,40.139,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1339028,2018-07-23 23:29:08:986
0.1987,0.826,-9.6498,0,43.003,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1339527,2018-07-23 23:29:09:485
0.1867,0.8284,-9.6414,0,37.967,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1340026,2018-07-23 23:29:09:984
0.1939,0.8272,-9.6307,0,38.097,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1340526,2018-07-23 23:29:10:484
0.1891,0.8296,-9.6259,0,34.739,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1341027,2018-07-23 23:29:10:985
0.1879,0.8224,-9.6355,0,36.496,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1341528,2018-07-23 23:29:11:486
0.1939,0.832,-9.6355,0,43.767,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1342027,2018-07-23 23:29:11:985
0.1844,0.8272,-9.6426,0,48.564,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1342527,2018-07-23 23:29:12:485
0.1808,0.8164,-9.6055,0,44.341,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1343027,2018-07-23 23:29:12:985
0.1772,0.82,-9.56,0,46.305,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1343526,2018-07-23 23:29:13:484
0.17,0.8248,-9.5553,0,42.218,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1344028,2018-07-23 23:29:13:986
0.237,0.8033,-9.6307,0,47.231,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1344527,2018-07-23 23:29:14:485
-0.2478,0.9553,-9.6391,0,40.525,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1345028,2018-07-23 23:29:14:986
7.0402,0.814,-7.8709,4,46.699,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1345527,2018-07-23 23:29:15:485
7.6339,2.2673,-6.505,31,42.268,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1346027,2018-07-23 23:29:15:985
8.655,4.1539,2.7821,270,42.35,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1346528,2018-07-23 23:29:16:486
0.2981,2.7282,10.1897,233,59.857,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1347026,2018-07-23 23:29:16:984
0.8033,-4.2461,6.6152,49,49.257,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,15 / 23,1347528,2018-07-23 23:29:17:486
4.5298,-3.3806,8.1762,63,49.782,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,14 / 22,1348028,2018-07-23 23:29:17:986
4.3946,-0.6704,9.9192,82,46.658,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,14 / 22,1348527,2018-07-23 23:29:18:485
3.9121,-0.2239,9.0704,81,44.222,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,14 / 22,1349026,2018-07-23 23:29:18:984
3.8559,0.152,9.1087,84,45.32,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,14 / 22,1349527,2018-07-23 23:29:19:485
3.4477,0.5758,9.4236,86,45.159,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,14 / 22,1350027,2018-07-23 23:29:19:985
3.9301,0.1616,9.2476,70,39.458,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,14 / 22,1350526,2018-07-23 23:29:20:484
3.6212,0.996,9.0776,70,42.476,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,14 / 22,1351027,2018-07-23 23:29:20:985
3.3974,1.0259,9.0932,77,38.604,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,14 / 22,1351530,2018-07-23 23:29:21:488
3.377,0.8068,9.0561,84,23.104,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,14 / 22,1352026,2018-07-23 23:29:21:984
3.2992,1.1684,9.1961,84,46.538,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,14 / 22,1352526,2018-07-23 23:29:22:484
3.1496,1.1624,9.2488,88,43.911,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,14 / 22,1353026,2018-07-23 23:29:22:984
3.2034,0.3986,9.2967,91,51.272,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,14 / 22,1353527,2018-07-23 23:29:23:485
2.302,-0.3747,9.8414,109,41.096,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,14 / 22,1354027,2018-07-23 23:29:23:985
2.7928,0.8344,9.3482,100,41.869,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,14 / 22,1354527,2018-07-23 23:29:24:485
2.1536,1.0415,9.5624,116,42.901,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,14 / 22,1355027,2018-07-23 23:29:24:985
2.2745,1.4796,9.481,113,45.46,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,14 / 22,1355527,2018-07-23 23:29:25:485
2.1668,1.6676,9.5648,118,39.792,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Dec,1356026,2018-07-23 23:29:25:984
2.1392,1.7549,9.5014,118,41.815,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Dec,1356527,2018-07-23 23:29:26:485
2.2565,1.5395,9.5062,116,45.058,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Dec,1357027,2018-07-23 23:29:26:985
2.4995,2.1751,10.2149,104,33.536,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Dec,1357527,2018-07-23 23:29:27:485
3.2896,1.67,10.7631,84,43.577,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Dec,1358027,2018-07-23 23:29:27:985
4.6124,1.3803,8.1666,70,43.784,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Dec,1358527,2018-07-23 23:29:28:485
4.2988,1.6628,8.6957,70,44.027,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Dec,1359027,2018-07-23 23:29:28:985
4.1815,1.7777,8.7352,73,26.504,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Dec,1359526,2018-07-23 23:29:29:484
4.1707,1.7202,8.8274,73,36.561,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Dec,1360027,2018-07-23 23:29:29:985
4.0438,1.7837,8.0134,73,44.442,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Dec,1360527,2018-07-23 23:29:30:485
2.7174,1.9477,9.2201,81,42.838,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Dec,1361027,2018-07-23 23:29:30:985
1.8986,1.0139,9.1542,149,40.457,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Dec,1361527,2018-07-23 23:29:31:485
-1.257,3.2501,8.0984,186,30.274,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Dec,1362027,2018-07-23 23:29:31:985
-0.4669,4.2533,9.2476,153,43.819,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Dec,1362527,2018-07-23 23:29:32:485
3.0502,0.3938,9.2608,116,41.329,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Dec,1363027,2018-07-23 23:29:32:985
3.8403,-0.3304,8.8849,82,35.715,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Dec,1363527,2018-07-23 23:29:33:485
3.462,-0.832,8.4108,73,32.444,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Oct,1364027,2018-07-23 23:29:33:985
4.2066,1.5359,9.7671,75,45.092,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Oct,1364527,2018-07-23 23:29:34:485
4.0067,0.9409,8.8406,77,43.78,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1365026,2018-07-23 23:29:34:984
3.7553,1.1001,8.9926,79,36.54,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1365526,2018-07-23 23:29:35:484
3.863,1.0618,9.0273,77,41.925,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1366027,2018-07-23 23:29:35:985
3.6296,0.7278,8.8729,81,37.548,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1366527,2018-07-23 23:29:36:485
3.3938,0.6812,9.3529,81,48.096,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1367027,2018-07-23 23:29:36:985
3.2489,0.3029,9.5792,84,51.316,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1367527,2018-07-23 23:29:37:485
3.2932,1.0008,9.3996,88,49.127,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1368027,2018-07-23 23:29:37:985
3.8319,1.0283,9.0405,81,41.113,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1368526,2018-07-23 23:29:38:484
3.79,1.0367,9.0776,79,38.868,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1369026,2018-07-23 23:29:38:984
3.8499,0.9864,8.9124,79,29.905,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1369526,2018-07-23 23:29:39:484
3.8032,1.1708,9.1997,79,25.177,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1370027,2018-07-23 23:29:39:985
3.796,1.0355,8.4659,81,37.359,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1370527,2018-07-23 23:29:40:485
3.7745,1.2821,9.7432,79,39.768,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1371027,2018-07-23 23:29:40:985
3.9217,1.1313,9.2081,75,40.74,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1371528,2018-07-23 23:29:41:486
4.5562,1.3958,8.1295,73,35.221,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1372027,2018-07-23 23:29:41:985
4.112,0.4693,9.0597,70,40.257,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1372527,2018-07-23 23:29:42:485
4.2186,0.5567,8.5665,70,38.867,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1373026,2018-07-23 23:29:42:984
4.1587,0.3783,9.6869,70,36.962,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1373527,2018-07-23 23:29:43:485
4.2772,0.68,8.7616,68,30.457,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1374027,2018-07-23 23:29:43:985
4.8459,0.5028,8.3282,68,39.862,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1374526,2018-07-23 23:29:44:484
4.2162,0.0395,9.4284,70,44.087,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1375027,2018-07-23 23:29:44:985
4.2449,-0.146,8.7795,68,36.953,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1375526,2018-07-23 23:29:45:484
4.1707,-0.0611,9.0094,68,30.713,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1376027,2018-07-23 23:29:45:985
4.1013,-0.0048,8.8166,70,44.248,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1376527,2018-07-23 23:29:46:485
4.1037,-0.1748,8.6287,70,38.927,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1377027,2018-07-23 23:29:46:985
4.0989,0.1125,8.6945,70,38.767,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1377526,2018-07-23 23:29:47:484
3.9816,0.4286,8.9699,72,41.203,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1378026,2018-07-23 23:29:47:984
3.7792,0.3926,9.0393,73,36.202,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1378526,2018-07-23 23:29:48:484
3.6859,0.4872,9.0848,73,32.918,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1379027,2018-07-23 23:29:48:985
3.5063,0.2993,9.2069,79,38.106,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1379527,2018-07-23 23:29:49:485
3.7649,0.249,8.9854,75,29.154,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,23-Oct,1380026,2018-07-23 23:29:49:984
3.6559,0.2753,9.1004,77,40.595,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Nov,1380527,2018-07-23 23:29:50:485
3.7828,0.2538,8.8933,73,40.278,42.520344,-83.52344,858.06,956.5135139,0,39.148384,,22-Nov,1381027,2018-07-23 23:29:50:985
3.6607,0.1975,9.238,73,38.907,42.520386,-83.523315,861.29,956.5135139,2.3,39.148384,305.7,22-Nov,1381526,2018-07-23 23:29:51:484
3.6823,0.2227,9.1794,73,41.708,42.520386,-83.523315,861.29,956.2824293,2.3,39.148384,305.7,22-Nov,1382027,2018-07-23 23:29:51:985
3.7804,0.2119,8.8442,73,38.202,42.520386,-83.523315,861.29,956.2824293,2.3,39.148384,305.7,22-Nov,1382526,2018-07-23 23:29:52:484
3.8235,0.3735,8.8981,73,33.269,42.520386,-83.523315,861.29,956.2824293,2.3,39.148384,305.7,22-Nov,1383027,2018-07-23 23:29:52:985
3.7158,0.3232,9.3422,73,30.258,42.520386,-83.523315,861.29,956.2824293,2.3,39.148384,305.7,22-Nov,1383527,2018-07-23 23:29:53:485
3.7757,0.2251,8.8693,72,42.61,42.520386,-83.523315,861.29,956.2824293,2.3,39.148384,305.7,22-Nov,1384026,2018-07-23 23:29:53:984
3.7876,0.249,9.3278,72,40.557,42.520386,-83.523315,861.29,956.2824293,2.3,39.148384,305.7,22-Nov,1384527,2018-07-23 23:29:54:485
3.9804,0.3328,8.5198,72,34.774,42.520386,-83.523315,861.29,956.2824293,2.3,39.148384,305.7,22-Nov,1385029,2018-07-23 23:29:54:987
3.8199,0.261,9.0549,73,30.578,42.520386,-83.523315,861.29,956.2824293,2.3,39.148384,305.7,22-Nov,1385527,2018-07-23 23:29:55:485
3.7948,0.2861,9.0824,73,34.847,42.520386,-83.523315,861.29,956.2824293,2.3,39.148384,305.7,22-Nov,1386026,2018-07-23 23:29:55:984
3.7984,0.2957,9.171,73,39.8,42.520386,-83.523315,861.29,956.2824293,2.3,39.148384,305.7,22-Nov,1386526,2018-07-23 23:29:56:484
3.9828,0.2119,8.5413,73,34.755,42.520386,-83.523315,861.29,956.2824293,2.3,39.148384,305.7,22-Nov,1387027,2018-07-23 23:29:56:985
3.8822,0.3244,9.0573,73,30.237,42.520386,-83.523315,861.29,956.2824293,2.3,39.148384,305.7,22-Nov,1387527,2018-07-23 23:29:57:485
3.8499,0.3543,8.6467,73,31.826,42.520386,-83.523315,861.29,956.2824293,2.3,39.148384,305.7,22-Nov,1388027,2018-07-23 23:29:57:985
3.7565,0.2849,8.8801,73,28.142,42.520386,-83.523315,861.29,956.2824293,2.3,39.148384,305.7,22-Nov,1388527,2018-07-23 23:29:58:485
3.6643,0.3531,9.159,73,44.126,42.520386,-83.523315,861.29,956.2824293,2.3,39.148384,305.7,15 / 22,1389026,2018-07-23 23:29:58:984
3.5889,0.4705,10.0616,77,39.405,42.520386,-83.523315,861.29,956.2824293,2.3,39.148384,305.7,15 / 22,1389526,2018-07-23 23:29:59:484
3.0885,0.3903,9.341,84,39.491,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,15 / 22,1390026,2018-07-23 23:29:59:984
3.0789,0.3962,9.3039,84,23.047,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,15 / 22,1390526,2018-07-23 23:30:00:484
3.0538,0.3543,9.4511,84,23.155,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,15 / 22,1391027,2018-07-23 23:30:00:985
2.9736,0.3603,9.4308,88,34.382,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,15 / 22,1391532,2018-07-23 23:30:01:490
2.8934,0.2682,9.4224,88,43.969,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,15 / 22,1392026,2018-07-23 23:30:01:984
2.9413,0.3879,9.5385,88,38.044,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,15 / 22,1392526,2018-07-23 23:30:02:484
3.0706,0.3519,9.2871,88,36.272,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,15 / 22,1393026,2018-07-23 23:30:02:984
3.1125,0.2945,8.9495,84,37.362,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,15 / 22,1393526,2018-07-23 23:30:03:484
2.9149,0.3172,9.2261,88,27.267,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,15 / 22,1394027,2018-07-23 23:30:03:985
2.8623,0.2789,9.1961,88,38.994,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,15 / 22,1394526,2018-07-23 23:30:04:484
2.9329,0.3424,9.6043,88,30.781,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,15 / 22,1395027,2018-07-23 23:30:04:985
2.9329,0.2693,9.4188,88,38.684,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,15 / 22,1395526,2018-07-23 23:30:05:484
2.8982,0.3675,9.5002,88,39.5,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,15 / 22,1396027,2018-07-23 23:30:05:985
2.9796,0.4956,9.9156,84,45.06,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,15 / 22,1396528,2018-07-23 23:30:06:486
3.1184,0.1844,9.2105,84,32.355,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,14 / 22,1397027,2018-07-23 23:30:06:985
2.8204,0.2274,10.1574,84,39.421,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,14 / 22,1397526,2018-07-23 23:30:07:484
3.134,0.2658,9.6199,84,34.419,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,14 / 22,1398026,2018-07-23 23:30:07:984
3.9648,-0.0946,8.6155,70,35.055,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,14 / 22,1398527,2018-07-23 23:30:08:485
4.5334,-0.6225,9.0249,63,34.148,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,14 / 22,1399027,2018-07-23 23:30:08:985
3.948,-0.595,9.0668,59,25.927,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,14 / 22,1399526,2018-07-23 23:30:09:484
3.9385,-0.5555,9.1099,54,22.938,42.5204,-83.523445,858.06,956.2824293,0,78.29677,,14 / 22,1400026,2018-07-23 23:30:09:984
