timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
,,,,,,,,,,,,,,,,42.467611,-83.435439,263.379871,0.148562,208.812052,1532484124,
,,,,,,,,,,,,,,,,42.467611,-83.43544,263.379871,0.012058,210.256814,1532484125,
,,,,,,,,,,,,,,,,42.467611,-83.43544,263.379871,0.007095,215.44855,1532484126,
,,,,,,,,,,,,,,,,42.467614,-83.435435,263.379871,0.218631,211.721125,1532484127,
,,,,,,,,,,,,,,,,42.467615,-83.435431,263.379871,0.194729,214.694142,1532484128,
,,,,,,,,,,,,,,,,42.46762,-83.435423,263.379871,0.095346,209.619435,1532484129,
,,,,,,,,,,,,,,,,42.467626,-83.435412,263.379871,0.194729,211.609711,1532484130,
,,,,,,,,,,,,,,,,42.467626,-83.435403,263.379871,0.260803,204.931097,1532484131,
,,,,,,,,,,,,,,,,42.467627,-83.435404,263.379871,0.149463,208.061605,1532484132,
,,,,,,,,,,,,,,,,42.467625,-83.435406,263.379871,0.270841,203.904438,1532484133,
,,,,,,,,,,,,,,,,42.467625,-83.435407,263.379871,0.191748,205.967305,1532484134,
,,,,,,,,,,,,,,,,42.467622,-83.435408,263.379871,0.252476,205.168569,1532484135,
,,,,,,,,,,,,,,,,42.46762,-83.435412,263.379871,0.149152,211.251071,1532484136,
,,,,,,,,,,,,,,,,42.467616,-83.435416,263.379871,0.252476,214.467189,1532484137,
,,,,,,,,,,,,,,,,42.467606,-83.435427,263.379871,0.510099,208.935145,1532484138,
,,,,,,,,,,,,,,,,42.467597,-83.435434,263.379871,0.134865,201.341027,1532484139,
1532484140,0.029047,0.293698,-0.331751,-0.377,-0.192917,0.170582,0.027799,-0.289494,-0.956776,-0.004469,0.082097,-0.034679,22.47699,-3.261261,-42.933777,,,,,,,
1532484140,0.044555,0.296114,-0.418136,0.482004,1.473729,-0.134823,0.042602,-0.291805,-0.955529,0.143906,0.08781,0.376808,22.584106,-3.204956,-43.028381,,,,,,,
1532484140,0.082069,0.310833,-0.416484,0.81725,1.860183,0.090938,0.078049,-0.305852,-0.948874,-0.015885,0.052572,0.058509,23.679932,-3.650665,-42.534424,,,,,,,
1532484140,0.101977,0.326989,-0.420867,0.79477,0.254134,0.001569,0.096406,-0.321193,-0.942094,0.141921,0.022716,-0.05162,25.053772,-4.160187,-41.571411,,,,,,,
1532484140,0.093121,0.343514,-0.42259,0.808578,-0.596081,0.164698,0.087554,-0.336798,-0.937497,0.124208,0.110007,0.011472,25.233032,-4.729553,-41.147888,,,,,,,
1532484140,0.082619,0.356678,-0.421801,0.559962,-0.318779,0.120461,0.077331,-0.349163,-0.933866,0.046235,0.097927,-0.054004,24.773132,-5.573181,-41.499817,,,,,,,
1532484140,0.083218,0.367292,-0.422892,0.537372,0.222404,0.105771,0.077578,-0.359089,-0.930073,0.042768,0.134694,-0.082988,24.583252,-5.963257,-41.601562,,,,,,,
1532484140,0.089174,0.378361,-0.418705,0.500314,0.45708,0.377865,0.082757,-0.369398,-0.925579,0.07389,0.115309,-0.079411,24.789734,-6.31604,-41.490845,,,,,,,
1532484140,0.094614,0.386643,-0.410527,0.326417,0.39476,0.458802,0.087499,-0.377082,-0.922038,0.105998,0.111014,-0.09522,25.150513,-6.91098,-41.120789,,,,,,,
1532484140,0.096982,0.395232,-0.402349,0.4608,0.182627,0.398194,0.089365,-0.385022,-0.91857,0.080343,0.112699,-0.171624,25.439941,-7.793732,-40.924622,,,,,,,
1532484140,0.091846,0.406762,-0.39395,0.573868,-0.213013,0.46622,0.084234,-0.395638,-0.914536,0.077784,0.11776,-0.214691,25.332642,-8.325104,-40.692627,,,,,,,
1532484140,0.082709,0.418774,-0.383241,0.525415,-0.2486,0.556814,0.075476,-0.406641,-0.910465,0.058161,0.130502,-0.157513,25.217041,-9.018951,-40.912048,,,,,,,
1532484140,0.075004,0.428382,-0.373273,0.412773,-0.133311,0.420304,0.068162,-0.4154,-0.907081,0.032073,0.107584,-0.04641,24.916626,-9.619751,-40.898682,,,,,,,
1532484140,0.069997,0.436308,-0.368712,0.401375,-0.232092,0.171519,0.063388,-0.422596,-0.904099,0.031964,0.146412,0.044113,24.715942,-9.967255,-40.825195,,,,,,,
1532484140,0.031374,0.354638,-0.355401,0.643014,-0.821139,0.26412,0.029417,-0.347251,-0.937311,0.132906,0.031715,0.06373,24.492981,-10.485657,-40.840515,,,,,,,
1532484140,0.011805,0.336554,-0.338289,0.575431,-0.818185,0.291769,0.011143,-0.330236,-0.943833,0.067943,0.010244,0.047913,23.486938,-11.15033,-40.912537,,,,,,,
1532484140,0.006417,0.340989,-0.320567,0.39975,-0.438039,0.331243,0.006048,-0.334419,-0.942405,-0.008108,-0.000451,0.035713,23.168762,-11.748199,-41.331604,,,,,,,
1532484140,0.003044,0.345664,-0.304532,0.422333,-0.379962,0.197742,0.002864,-0.338822,-0.940846,-0.0115,-0.036041,-0.00674,22.468933,-12.51001,-41.26825,,,,,,,
1532484140,0.011054,0.365152,-0.29705,0.441726,-0.420786,0.069015,0.010325,-0.357092,-0.934012,-0.021205,-0.042353,-0.034875,22.389832,-12.563721,-41.469788,,,,,,,
1532484140,0.009129,0.373772,-0.290011,0.484127,-0.492018,0.083199,0.008499,-0.36513,-0.930918,-0.011199,-0.01338,-0.038198,22.176697,-12.790497,-41.496582,,,,,,,
1532484140,-0.000076,0.378497,-0.281728,0.317825,-0.381179,-0.029728,-0.000071,-0.369524,-0.929221,-0.016226,0.001635,-0.042947,21.807068,-13.276672,-41.597168,,,,,,,
1532484140,-0.005011,0.377376,-0.277105,-0.112092,-0.222782,-0.170194,-0.004658,-0.368483,-0.929623,-0.014568,0.005766,0.010006,21.148987,-13.600861,-41.609863,,,,,,,
1532484140,-0.00706,0.372759,-0.27499,-0.422481,-0.160392,-0.202688,-0.006575,-0.364186,-0.931303,0.00096,0.012715,0.053037,21.042542,-13.481476,-41.670654,,,,,,,
1532484140,-0.006933,0.363907,-0.271055,-0.507491,-0.010313,-0.042551,-0.006479,-0.355928,-0.934491,0.010507,0.062471,0.079968,21.233521,-12.980896,-41.852783,,,,,,,
1532484140,-0.010509,0.353318,-0.258122,-0.560087,-0.101842,0.635468,-0.00986,-0.346013,-0.938178,-0.046903,0.060963,0.1155,21.180176,-12.695221,-41.979309,,,,,,,
1532484140,-0.02958,0.345393,-0.239044,-0.399558,-1.053638,0.520464,-0.027829,-0.338566,-0.940531,0.065899,0.054982,0.148493,20.693237,-12.581299,-42.111755,,,,,,,
1532484140,-0.050319,0.33994,-0.231508,-0.345376,-0.879862,-0.013366,-0.047419,-0.333431,-0.941581,0.046488,0.081936,0.058204,19.643433,-12.282562,-42.694885,,,,,,,
,,,,,,,,,,,,,,,,42.467595,-83.435439,263.379871,0.014,197.670442,1532484140,
1532484140,-0.057947,0.33405,-0.23129,-0.276684,-0.239938,-0.194293,-0.054713,-0.327872,-0.943137,0.045253,0.051779,-0.016656,19.000366,-11.944916,-43.2677,,,,,,,
1532484140,-0.059564,0.329028,-0.231684,-0.183078,-0.172821,-0.19241,-0.056335,-0.323123,-0.944679,-0.00737,0.040286,-0.004845,18.879517,-11.902588,-43.13739,,,,,,,
1532484140,-0.06097,0.326699,-0.233829,-0.118946,-0.120773,-0.38595,-0.057709,-0.320918,-0.945347,-0.028228,-0.020512,-0.010418,18.823608,-11.63092,-43.192505,,,,,,,
,,,,,,,,,,,,,,,,42.467596,-83.435443,263.379871,0.130163,198.400862,1532484141,
,,,,,,,,,,,,,,,,42.467593,-83.435447,263.379871,0.106429,199.443259,1532484142,
,,,,,,,,,,,,,,,,42.467591,-83.435448,263.379871,0.015179,199.06421,1532484143,
,,,,,,,,,,,,,,,,42.46759,-83.435448,263.379871,0.007603,201.072436,1532484144,
,,,,,,,,,,,,,,,,42.467588,-83.435452,263.379871,0.101199,201.959937,1532484145,
,,,,,,,,,,,,,,,,42.467583,-83.435459,263.379871,0.037982,218.033558,1532484146,
,,,,,,,,,,,,,,,,42.467578,-83.435463,263.379871,0.010324,214.238596,1532484147,
,,,,,,,,,,,,,,,,42.467565,-83.43548,263.379871,0.104122,216.694827,1532484148,
,,,,,,,,,,,,,,,,42.467555,-83.435491,263.379871,0.182202,216.254799,1532484149,
,,,,,,,,,,,,,,,,42.467548,-83.435496,263.379871,0.034412,204.287721,1532484150,
,,,,,,,,,,,,,,,,42.467545,-83.435495,263.379871,0.14508,196.787859,1532484151,
,,,,,,,,,,,,,,,,42.46754,-83.435503,263.379871,0.02405,201.520032,1532484152,
,,,,,,,,,,,,,,,,42.467539,-83.435503,263.379871,0.011355,200.439455,1532484153,
,,,,,,,,,,,,,,,,42.467543,-83.435497,263.379871,0.212822,32.261955,1532484154,
,,,,,,,,,,,,,,,,42.46755,-83.435481,263.379871,0.212822,45.909233,1532484155,
,,,,,,,,,,,,,,,,42.467561,-83.435469,263.379871,0.081484,41.033314,1532484156,
,,,,,,,,,,,,,,,,42.467568,-83.435463,263.379871,0.107947,33.515626,1532484157,
,,,,,,,,,,,,,,,,42.467573,-83.435458,263.379871,0.167826,26.051957,1532484158,
,,,,,,,,,,,,,,,,42.467579,-83.435452,263.379871,0.273221,36.930898,1532484159,
,,,,,,,,,,,,,,,,42.467586,-83.435446,263.379871,0.269957,28.408958,1532484160,
,,,,,,,,,,,,,,,,42.467599,-83.435441,263.379871,0.202829,19.745483,1532484161,
,,,,,,,,,,,,,,,,42.467606,-83.43544,263.379871,0.005106,8.834273,1532484162,
,,,,,,,,,,,,,,,,42.467612,-83.435441,263.379871,0.213279,352.050817,1532484163,
,,,,,,,,,,,,,,,,42.467612,-83.435439,263.379871,0.265287,336.076234,1532484164,
,,,,,,,,,,,,,,,,42.467612,-83.435437,263.379871,0.265287,337.377686,1532484165,
,,,,,,,,,,,,,,,,42.467612,-83.435439,263.379871,0.181258,325.970778,1532484166,
,,,,,,,,,,,,,,,,42.467614,-83.435438,263.379871,0.024234,331.463288,1532484167,
,,,,,,,,,,,,,,,,42.467614,-83.435438,263.379871,0.001286,333.699137,1532484168,
,,,,,,,,,,,,,,,,42.467614,-83.435438,263.379871,0.034184,336.291112,1532484169,
,,,,,,,,,,,,,,,,42.467614,-83.435436,263.379871,0.003639,337.415334,1532484170,
,,,,,,,,,,,,,,,,42.467614,-83.435436,263.379871,0.012332,337.076502,1532484171,
,,,,,,,,,,,,,,,,42.467614,-83.435436,263.379871,0.011336,336.152568,1532484172,
,,,,,,,,,,,,,,,,42.467613,-83.435435,263.379871,0.004899,335.430126,1532484173,
,,,,,,,,,,,,,,,,42.467609,-83.435437,263.379871,0.009641,335.283823,1532484174,
,,,,,,,,,,,,,,,,42.467609,-83.435443,263.379871,0.172811,334.086163,1532484175,
,,,,,,,,,,,,,,,,42.467611,-83.435447,263.379871,0.001525,333.298096,1532484176,
,,,,,,,,,,,,,,,,42.467611,-83.435447,263.379871,0.008884,333.96158,1532484177,
,,,,,,,,,,,,,,,,42.467611,-83.435448,263.379871,0.003824,330.507117,1532484178,
,,,,,,,,,,,,,,,,42.467611,-83.435448,263.379871,0.002823,327.285152,1532484179,
,,,,,,,,,,,,,,,,42.467611,-83.435449,263.379871,0.003189,327.033419,1532484180,
,,,,,,,,,,,,,,,,42.467612,-83.435449,263.379871,0.002991,325.949468,1532484181,
,,,,,,,,,,,,,,,,42.467612,-83.43545,263.379871,0.014554,326.273,1532484182,
,,,,,,,,,,,,,,,,42.467612,-83.43545,263.379871,0.012404,324.246483,1532484183,
,,,,,,,,,,,,,,,,42.467612,-83.43545,263.379871,0.010088,328.974367,1532484184,
,,,,,,,,,,,,,,,,42.467612,-83.43545,263.379871,0.005293,330.679237,1532484185,
,,,,,,,,,,,,,,,,42.467612,-83.43545,263.379871,0.000073,333.625781,1532484186,
,,,,,,,,,,,,,,,,42.467611,-83.43545,263.379871,0.01059,339.967748,1532484187,
,,,,,,,,,,,,,,,,42.467612,-83.43545,263.379871,0.137335,339.103347,1532484188,
,,,,,,,,,,,,,,,,42.467618,-83.435454,263.379871,0.000212,339.143071,1532484189,
,,,,,,,,,,,,,,,,42.467618,-83.435454,263.379871,0.012892,337.62207,1532484190,
,,,,,,,,,,,,,,,,42.467618,-83.435454,263.379871,0.015734,337.484346,1532484191,
,,,,,,,,,,,,,,,,42.467626,-83.435456,263.379871,0.074097,333.178076,1532484192,
,,,,,,,,,,,,,,,,42.467635,-83.435456,263.379871,0.100179,347.853721,1532484193,
,,,,,,,,,,,,,,,,42.467645,-83.435451,263.379871,0.032432,8.139311,1532484194,
,,,,,,,,,,,,,,,,42.467655,-83.435448,263.379871,0.048118,6.875854,1532484195,
,,,,,,,,,,,,,,,,42.467659,-83.435444,263.379871,0.051929,14.187452,1532484196,
,,,,,,,,,,,,,,,,42.467662,-83.435445,263.379871,0.052138,11.002691,1532484197,
,,,,,,,,,,,,,,,,42.467662,-83.435445,263.379871,0.052138,6.418526,1532484198,
,,,,,,,,,,,,,,,,42.467665,-83.435444,263.379871,0.006286,22.208662,1532484199,
,,,,,,,,,,,,,,,,42.467665,-83.435444,263.379871,0.057433,60.752791,1532484200,
,,,,,,,,,,,,,,,,42.467664,-83.435444,263.379871,0.194831,60.766957,1532484201,
,,,,,,,,,,,,,,,,42.467664,-83.43544,263.379871,0.200022,64.269751,1532484202,
,,,,,,,,,,,,,,,,42.467662,-83.435447,263.379871,0.200022,69.786235,1532484203,
,,,,,,,,,,,,,,,,42.467661,-83.435447,263.379871,0.306149,80.545491,1532484204,
,,,,,,,,,,,,,,,,42.467656,-83.435446,263.379871,0.158123,98.219609,1532484205,
,,,,,,,,,,,,,,,,42.467654,-83.435446,263.379871,0.306149,102.295805,1532484206,
,,,,,,,,,,,,,,,,42.467653,-83.435441,263.379871,0.066807,102.650899,1532484207,
,,,,,,,,,,,,,,,,42.467653,-83.43544,263.379871,0.02635,107.223199,1532484208,
,,,,,,,,,,,,,,,,42.467655,-83.435438,263.379871,0.099258,109.07877,1532484209,
,,,,,,,,,,,,,,,,42.467656,-83.435432,263.379871,0.099258,104.256772,1532484210,
,,,,,,,,,,,,,,,,42.467658,-83.435417,263.379871,0.247228,91.781493,1532484211,
,,,,,,,,,,,,,,,,42.46766,-83.435407,263.379871,0.341382,82.326128,1532484212,
,,,,,,,,,,,,,,,,42.467663,-83.435394,263.379871,0.557408,83.246742,1532484213,
,,,,,,,,,,,,,,,,42.467659,-83.435386,263.379871,0.341382,95.257472,1532484214,
,,,,,,,,,,,,,,,,42.467663,-83.435383,263.379871,0.480706,89.10869,1532484215,
,,,,,,,,,,,,,,,,42.467665,-83.435375,263.379871,0.403753,88.174914,1532484216,
,,,,,,,,,,,,,,,,42.467665,-83.435371,263.379871,0.664086,109.703186,1532484217,
,,,,,,,,,,,,,,,,42.467663,-83.435373,263.379871,0.664086,124.159875,1532484218,
,,,,,,,,,,,,,,,,42.467669,-83.435366,263.379871,0.569657,132.091979,1532484219,
,,,,,,,,,,,,,,,,42.467673,-83.435359,263.379871,0.335592,122.542022,1532484220,
,,,,,,,,,,,,,,,,42.467662,-83.435354,263.379871,0.087944,123.876518,1532484221,
,,,,,,,,,,,,,,,,42.467656,-83.435353,263.379871,0.049129,121.303531,1532484222,
,,,,,,,,,,,,,,,,42.467663,-83.435349,263.379871,0.032611,116.924998,1532484223,
,,,,,,,,,,,,,,,,42.467666,-83.435345,263.379871,0.048338,115.726149,1532484224,
,,,,,,,,,,,,,,,,42.467663,-83.435356,263.379871,0.048338,321.328544,1532484225,
,,,,,,,,,,,,,,,,42.467663,-83.435367,263.379871,0.307444,294.22649,1532484226,
,,,,,,,,,,,,,,,,42.467658,-83.435373,263.379871,0.095536,274.540301,1532484227,
,,,,,,,,,,,,,,,,42.467655,-83.435374,263.379871,0.010472,279.939647,1532484228,
,,,,,,,,,,,,,,,,42.467655,-83.435373,263.379871,0.003678,282.666204,1532484229,
,,,,,,,,,,,,,,,,42.467653,-83.435373,263.379871,0.053211,282.566319,1532484230,
,,,,,,,,,,,,,,,,42.467651,-83.435374,263.379871,0.10863,283.169562,1532484231,
,,,,,,,,,,,,,,,,42.467648,-83.435376,263.379871,0.030736,279.890743,1532484232,
,,,,,,,,,,,,,,,,42.467648,-83.435377,263.379871,0.324979,281.355463,1532484233,
,,,,,,,,,,,,,,,,42.467645,-83.435379,263.379871,0.179254,277.415182,1532484234,
,,,,,,,,,,,,,,,,42.467646,-83.435377,263.379871,0.047163,297.500801,1532484235,
,,,,,,,,,,,,,,,,42.467647,-83.435373,263.379871,0.179254,91.776268,1532484236,
,,,,,,,,,,,,,,,,42.467646,-83.435368,263.379871,0.296977,93.835318,1532484237,
,,,,,,,,,,,,,,,,42.467647,-83.435364,263.379871,0.296977,109.019129,1532484238,
,,,,,,,,,,,,,,,,42.467647,-83.435362,263.379871,0.152911,112.370989,1532484239,
,,,,,,,,,,,,,,,,42.467647,-83.435359,263.379871,0.247267,118.156713,1532484240,
,,,,,,,,,,,,,,,,42.467648,-83.435355,263.379871,0.082412,123.404825,1532484241,
,,,,,,,,,,,,,,,,42.467648,-83.435354,263.379871,0.184409,144.749139,1532484242,
,,,,,,,,,,,,,,,,42.467649,-83.435353,263.379871,0.004448,150.805331,1532484243,
,,,,,,,,,,,,,,,,42.467649,-83.435348,263.379871,0.229193,155.971973,1532484244,
,,,,,,,,,,,,,,,,42.467649,-83.435345,263.379871,0.229193,147.619239,1532484245,
,,,,,,,,,,,,,,,,42.467645,-83.43534,263.379871,0.338225,146.717285,1532484246,
,,,,,,,,,,,,,,,,42.467643,-83.435338,263.379871,0.323904,153.071219,1532484247,
,,,,,,,,,,,,,,,,42.467641,-83.43534,263.379871,0.114836,161.176618,1532484248,
,,,,,,,,,,,,,,,,42.467642,-83.435336,263.379871,0.130929,157.886899,1532484249,
,,,,,,,,,,,,,,,,42.467642,-83.435335,263.379871,0.135191,154.715218,1532484250,
,,,,,,,,,,,,,,,,42.46764,-83.435335,263.379871,0.082611,152.698127,1532484251,
,,,,,,,,,,,,,,,,42.467635,-83.435331,263.379871,-1,-1,1532484252,
,,,,,,,,,,,,,,,,42.467629,-83.435336,261.3809,0.02048,335.044411,1532484253,
,,,,,,,,,,,,,,,,42.467625,-83.43534,263.179974,0.140932,165.815082,1532484254,
,,,,,,,,,,,,,,,,42.467611,-83.435365,263.359882,0.167628,184.998843,1532484255,
,,,,,,,,,,,,,,,,42.467608,-83.435369,263.377872,0.108492,180.630718,1532484256,
,,,,,,,,,,,,,,,,42.467609,-83.435366,263.379671,0.062138,183.754423,1532484257,
,,,,,,,,,,,,,,,,42.467606,-83.435369,263.379851,0.297568,203.716635,1532484258,
,,,,,,,,,,,,,,,,42.467603,-83.435371,263.379869,0.380085,219.052158,1532484259,
,,,,,,,,,,,,,,,,42.467601,-83.435369,263.379871,0.380085,230.966426,1532484260,
,,,,,,,,,,,,,,,,42.467596,-83.43537,263.379871,0.532494,228.327282,1532484261,
,,,,,,,,,,,,,,,,42.467594,-83.435377,263.379871,0.600305,238.668694,1532484262,
,,,,,,,,,,,,,,,,42.46759,-83.435373,263.379871,0.432431,234.455833,1532484263,
,,,,,,,,,,,,,,,,42.467589,-83.435373,263.379871,0.06648,233.280193,1532484264,
,,,,,,,,,,,,,,,,42.467587,-83.435382,263.379871,0.104349,232.401667,1532484265,
,,,,,,,,,,,,,,,,42.467588,-83.435387,263.379871,0.050092,231.653543,1532484266,
,,,,,,,,,,,,,,,,42.467589,-83.435392,263.379871,0.043975,230.7501,1532484267,
,,,,,,,,,,,,,,,,42.467588,-83.435392,263.379871,0.002254,211.043707,1532484268,
,,,,,,,,,,,,,,,,42.467589,-83.435393,263.379871,0.006326,196.86086,1532484269,
,,,,,,,,,,,,,,,,42.467589,-83.435402,263.379871,0.006326,211.001114,1532484270,
,,,,,,,,,,,,,,,,42.467584,-83.435411,263.379871,0.465706,157.30901,1532484271,
,,,,,,,,,,,,,,,,42.467581,-83.435421,263.379871,0.673198,183.725122,1532484272,
,,,,,,,,,,,,,,,,42.467574,-83.435429,263.379871,0.719055,193.648239,1532484273,
,,,,,,,,,,,,,,,,42.46757,-83.435436,263.379871,0.796045,188.272156,1532484274,
,,,,,,,,,,,,,,,,42.467567,-83.435441,263.379871,0.719055,186.25445,1532484275,
,,,,,,,,,,,,,,,,42.467566,-83.435442,263.379871,0.451466,188.554271,1532484276,
,,,,,,,,,,,,,,,,42.467563,-83.435443,263.379871,0.409118,189.293283,1532484277,
,,,,,,,,,,,,,,,,42.467569,-83.435444,263.379871,0.071485,202.054973,1532484278,
,,,,,,,,,,,,,,,,42.467573,-83.435443,263.379871,0.109019,209.833602,1532484279,
,,,,,,,,,,,,,,,,42.467572,-83.435447,263.379871,0.109019,223.537967,1532484280,
,,,,,,,,,,,,,,,,42.467571,-83.435449,263.379871,0.339617,231.56751,1532484281,
,,,,,,,,,,,,,,,,42.467572,-83.435449,263.379871,0.38794,242.725635,1532484282,
,,,,,,,,,,,,,,,,42.467571,-83.43545,263.379871,0.29114,239.625712,1532484283,
,,,,,,,,,,,,,,,,42.467569,-83.435448,263.379871,0.446951,226.759535,1532484284,
,,,,,,,,,,,,,,,,42.467567,-83.43545,263.379871,0.201244,229.232241,1532484285,
,,,,,,,,,,,,,,,,42.467569,-83.435442,263.379871,0.175946,226.383724,1532484286,
,,,,,,,,,,,,,,,,42.467565,-83.435431,263.379871,0.12504,209.248419,1532484287,
,,,,,,,,,,,,,,,,42.467563,-83.43542,263.379871,0.075551,192.311653,1532484288,
,,,,,,,,,,,,,,,,42.467562,-83.435417,263.379871,0.141436,189.670815,1532484289,
,,,,,,,,,,,,,,,,42.467564,-83.435416,263.379871,0.141436,203.051183,1532484290,
,,,,,,,,,,,,,,,,42.467564,-83.435412,263.379871,0.473012,207.721885,1532484291,
,,,,,,,,,,,,,,,,42.467562,-83.435416,263.379871,0.756642,209.124355,1532484292,
,,,,,,,,,,,,,,,,42.467559,-83.435431,263.379871,0.826504,217.238838,1532484293,
,,,,,,,,,,,,,,,,42.467552,-83.435442,263.379871,0.826504,220.992314,1532484294,
,,,,,,,,,,,,,,,,42.467541,-83.43546,263.379871,0.756009,221.231753,1532484295,
,,,,,,,,,,,,,,,,42.467542,-83.435462,263.379871,0.714353,229.645577,1532484296,
,,,,,,,,,,,,,,,,42.467553,-83.435456,263.379871,0.714353,227.650301,1532484297,
,,,,,,,,,,,,,,,,42.467572,-83.435449,263.379871,0.406323,225.069814,1532484298,
,,,,,,,,,,,,,,,,42.467589,-83.435455,263.379871,0.428081,222.66985,1532484299,
,,,,,,,,,,,,,,,,42.467602,-83.435427,263.379871,0.12498,301.767292,1532484300,
,,,,,,,,,,,,,,,,42.467608,-83.435427,263.379871,0.428081,297.650464,1532484301,
,,,,,,,,,,,,,,,,42.467615,-83.435433,263.379871,0.43841,311.272512,1532484302,
,,,,,,,,,,,,,,,,42.467629,-83.435441,263.379871,0.296978,330.620552,1532484303,
,,,,,,,,,,,,,,,,42.467636,-83.435444,263.379871,0.098507,322.308977,1532484304,
,,,,,,,,,,,,,,,,42.467645,-83.435452,263.379871,0.196503,322.315234,1532484305,
,,,,,,,,,,,,,,,,42.467657,-83.435444,263.379871,0.076346,349.315736,1532484306,
,,,,,,,,,,,,,,,,42.467668,-83.435443,263.379871,0.035975,344.520698,1532484307,
,,,,,,,,,,,,,,,,42.467669,-83.435442,263.379871,0.096638,0.238056,1532484308,
,,,,,,,,,,,,,,,,42.467684,-83.435445,263.379871,0.160615,1.014217,1532484309,
,,,,,,,,,,,,,,,,42.467701,-83.435443,263.379871,0.160615,1.206634,1532484310,
,,,,,,,,,,,,,,,,42.467716,-83.435442,263.379871,0.145137,6.49053,1532484311,
,,,,,,,,,,,,,,,,42.467717,-83.435442,263.379871,0.007032,1.792142,1532484312,
,,,,,,,,,,,,,,,,42.467721,-83.435445,263.379871,0.075687,1.65225,1532484313,
,,,,,,,,,,,,,,,,42.467723,-83.435445,263.379871,0.041795,0.331282,1532484314,
,,,,,,,,,,,,,,,,42.467725,-83.435445,263.379871,0.001543,359.355623,1532484315,
,,,,,,,,,,,,,,,,42.467726,-83.435447,263.379871,0.011709,357.076006,1532484316,
,,,,,,,,,,,,,,,,42.467727,-83.435448,263.379871,0.02339,356.465524,1532484317,
,,,,,,,,,,,,,,,,42.467727,-83.435449,263.379871,0.014275,355.266498,1532484318,
,,,,,,,,,,,,,,,,42.467729,-83.43545,263.379871,0.002155,353.975209,1532484319,
,,,,,,,,,,,,,,,,42.467729,-83.43545,263.379871,0.001071,353.463246,1532484320,
,,,,,,,,,,,,,,,,42.467729,-83.43545,263.379871,0.002746,353.53622,1532484321,
,,,,,,,,,,,,,,,,42.467729,-83.43545,263.379871,0.003002,353.390846,1532484322,
,,,,,,,,,,,,,,,,42.467729,-83.43545,263.379871,0.002151,354.07717,1532484323,
,,,,,,,,,,,,,,,,42.467729,-83.43545,263.379871,0,354.07717,1532484324,
,,,,,,,,,,,,,,,,42.467729,-83.43545,263.379871,0,354.07717,1532484325,
,,,,,,,,,,,,,,,,42.467729,-83.43545,263.379871,0,354.07717,1532484326,
,,,,,,,,,,,,,,,,42.467729,-83.43545,263.379871,0,354.07717,1532484327,
,,,,,,,,,,,,,,,,42.467729,-83.43545,263.379871,0,354.07717,1532484328,
,,,,,,,,,,,,,,,,42.467729,-83.43545,263.379871,0,354.07717,1532484329,
,,,,,,,,,,,,,,,,42.467729,-83.43545,263.379871,0,354.07717,1532484330,
,,,,,,,,,,,,,,,,42.46773,-83.435456,263.379871,0.002097,221.032722,1532484331,
,,,,,,,,,,,,,,,,42.46773,-83.435458,263.379871,0.028932,221.20808,1532484332,
,,,,,,,,,,,,,,,,42.46773,-83.43546,263.379871,0.074571,222.525924,1532484333,
,,,,,,,,,,,,,,,,42.467727,-83.435465,263.379871,0.646117,216.037709,1532484334,
,,,,,,,,,,,,,,,,42.467716,-83.435471,263.379871,0.646117,213.884068,1532484335,
,,,,,,,,,,,,,,,,42.467707,-83.435481,263.379871,0.820786,213.719843,1532484336,
,,,,,,,,,,,,,,,,42.467693,-83.435485,263.379871,0.984423,210.025776,1532484337,
,,,,,,,,,,,,,,,,42.467679,-83.435488,263.379871,1.002872,200.246311,1532484338,
,,,,,,,,,,,,,,,,42.467666,-83.435487,263.379871,1.002872,194.047477,1532484339,
,,,,,,,,,,,,,,,,42.467655,-83.43549,263.379871,0.966727,191.402733,1532484340,
,,,,,,,,,,,,,,,,42.467649,-83.435487,263.379871,0.00254,192.134423,1532484341,
,,,,,,,,,,,,,,,,42.467647,-83.435481,263.379871,0.051109,192.566255,1532484342,
,,,,,,,,,,,,,,,,42.467646,-83.435481,263.379871,0.002143,193.993,1532484343,
,,,,,,,,,,,,,,,,42.467644,-83.435483,263.379871,0.301208,229.782973,1532484344,
,,,,,,,,,,,,,,,,42.467643,-83.435491,263.379871,0.301208,244.468508,1532484345,
,,,,,,,,,,,,,,,,42.467648,-83.435509,263.379871,0.85692,269.54664,1532484346,
,,,,,,,,,,,,,,,,42.467658,-83.435524,263.379871,1.37022,294.58177,1532484347,
,,,,,,,,,,,,,,,,42.467672,-83.435547,263.379871,2.318343,320.480973,1532484348,
,,,,,,,,,,,,,,,,42.467696,-83.435556,263.379871,2.341326,341.404356,1532484349,
,,,,,,,,,,,,,,,,42.467724,-83.435565,263.379871,2.341326,0.076018,1532484350,
,,,,,,,,,,,,,,,,42.467755,-83.435563,263.379871,2.467841,2.698307,1532484351,
